MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOnAtSetVoltage (ohm),ResistanceOffAtSetVoltage (ohm),ResistanceOnAtResetVoltage (ohm),ResistanceOffAtResetVoltage (ohm),ResistanceOnAtReadVoltage (ohm),ResistanceOffAtReadVoltage (ohm),ResistanceOnAtHalfResetVoltage (ohm),CapacitanceOn (F),CapacitanceOff (F),ReadMode,ReadVoltage (V),ReadPower (uW),ResetMode,ResetVoltage (V),ResetPulse (ns),ResetEnergy (pJ),SetMode,SetVoltage (V),SetPulse (ns),SetEnergy (pJ),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi_int,6600000.0,900000.0,-6.6,-0.9,-8.5,-6.6,-0.9,-6.6,-0.9,-5.28,-0.72,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi_int,6600000.0,900000.0,48.067800000000005,41.160599999999995,171.6444,48.067800000000005,41.160599999999995,11.2464,5.7717,0.11636620090800899,9.324985771200911,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50w,211500000.0,0,-211.5,-0.0,-212.5,-211.5,-0.0,-211.5,-0.0,-169.2,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50w,211500000.0,0,1540.3545,0.0,1622.7704999999999,1540.3545,0.0,360.396,0.0,3.729007801824834,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50w_int,4700000.0,0,-4.7,-0.0,-5.7,-4.7,-0.0,-4.7,-0.0,-3.7600000000000002,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50w_int,4700000.0,0,34.2301,0.0,116.64609999999999,34.2301,0.0,8.0088,0.0,0.08286684004055186,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_single,87750000.0,0,-87.75,-0.0,-88.75,-87.75,-0.0,-87.75,-0.0,-70.19999999999999,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_single,87750000.0,0,639.08325,0.0,721.4992500000001,639.08325,0.0,149.526,0.0,1.5471415347996649,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_single_int,1950000.0,0,-1.95,-0.0,-2.95,-1.95,-0.0,-1.95,-0.0,-1.5599999999999998,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_single_int,1950000.0,0,14.20185,0.0,96.61785,14.20185,0.0,3.3228,0.0,0.03438092299554811,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi,265500000.0,0,-265.5,-0.0,-266.5,-265.5,-0.0,-265.5,-0.0,-212.4,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi,265500000.0,0,1933.6365,0.0,2016.0525,1933.6365,0.0,452.412,0.0,4.681094900163089,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi_int,5900000.0,0,-5.9,-0.0,-6.9,-5.9,-0.0,-5.9,-0.0,-4.72,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi_int,5900000.0,0,42.969699999999996,0.0,125.38569999999999,42.969699999999996,0.0,10.053600000000001,0.0,0.1040243311147353,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_emb,3840000.0,0,-3.84,-0.0,-4.84,-3.84,-0.0,-3.84,-0.0,-3.072,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_emb,3840000.0,0,27.966720000000002,0.0,110.38272,27.966720000000002,0.0,6.54336,0.0,0.06770397143738706,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_all,11700000.0,0,-11.7,-0.0,-12.7,-11.7,-0.0,-11.7,-0.0,-9.36,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_all,11700000.0,0,85.2111,0.0,167.62709999999998,85.2111,0.0,19.936799999999998,0.0,0.2062855379732887,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_multi,29200000.0,0,-29.2,-0.0,-30.2,-29.2,-0.0,-29.2,-0.0,-23.36,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_multi,29200000.0,0,212.6636,0.0,295.0796,212.6636,0.0,49.756800000000005,0.0,0.5148322828051307,0.0,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50,324000000.0,108000000.0,-324.0,-108.0,-433.0,-324.0,-108.0,-324.0,-108.0,-259.2,-86.4,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50,324000000.0,108000000.0,2359.692,4939.272,7381.38,2359.692,4939.272,552.096,692.604,5.712522590029533,1118.9982925441093,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50_int,7200000.0,2400000.0,-7.2,-2.4,-10.6,-7.2,-2.4,-7.2,-2.4,-5.76,-1.92,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50_int,7200000.0,2400000.0,52.437599999999996,109.7616,244.61520000000002,52.437599999999996,109.7616,12.268799999999999,15.391200000000001,0.1269449464451007,24.866628723202428,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single,99000000.0,9900000.0,-99.0,-9.9,-109.9,-99.0,-9.9,-99.0,-9.9,-79.2,-7.920000000000001,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single,99000000.0,9900000.0,721.017,452.7666,1256.1996,721.017,452.7666,168.696,63.488699999999994,1.745493013620135,102.57484348321002,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single_int,2200000.0,220000.0,-2.2,-0.22,-3.4200000000000004,-2.2,-0.22,-2.2,-0.22,-1.76,-0.17600000000000002,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single_int,2200000.0,220000.0,16.0226,10.06148,108.50008,16.0226,10.06148,3.7488,1.41086,0.03878873363600299,2.279440966293556,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi,297000000.0,40500000.0,-297.0,-40.5,-338.5,-297.0,-40.5,-297.0,-40.5,-237.6,-32.4,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi,297000000.0,40500000.0,2163.051,1852.227,4097.694,2163.051,1852.227,506.088,259.7265,5.236479040860405,419.624359704041,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi_int,6600000.0,900000.0,-6.6,-0.9,-8.5,-6.6,-0.9,-6.6,-0.9,-5.28,-0.72,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi_int,6600000.0,900000.0,48.067800000000005,41.160599999999995,171.6444,48.067800000000005,41.160599999999995,11.2464,5.7717,0.11636620090800899,9.324985771200911,0.707708324,60.812,1.704,6.413,7.283,45.734,82.416,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w,211500000.0,0,-211.5,-0.0,-212.5,-211.5,-0.0,-211.5,-0.0,-169.2,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w,211500000.0,0,682.0875,0.0,763.4855,682.0875,0.0,5954.7825,0.0,5.240174672489083,0.0,0.6467787730000001,66.54,28.155,32.944,3.225,41.183,81.398,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,-4.7,-0.0,-5.7,-4.7,-0.0,-4.7,-0.0,-3.7600000000000002,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,15.1575,0.0,96.5555,15.1575,0.0,132.3285,0.0,0.11644832605531297,0.0,0.6467787730000001,66.54,28.155,32.944,3.225,41.183,81.398,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,-87.75,-0.0,-88.75,-87.75,-0.0,-87.75,-0.0,-70.19999999999999,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,282.99375,0.0,364.39175,282.99375,0.0,2470.60125,0.0,2.1741150236922793,0.0,0.6467787730000001,66.54,28.155,32.944,3.225,41.183,81.398,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,-1.95,-0.0,-2.95,-1.95,-0.0,-1.95,-0.0,-1.5599999999999998,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,6.28875,0.0,87.68674999999999,6.28875,0.0,54.90225,0.0,0.048313667193161755,0.0,0.6467787730000001,66.54,28.155,32.944,3.225,41.183,81.398,1
 memristor, 4, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.700000, 0.160000, voltage, 2.0, 100000.0, 0.6, voltage, 2.0, 100000.0, 0.6, data/cell_cfgs/RRAM_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,-265.5,-0.0,-266.5,-265.5,-0.0,-265.5,-0.0,-212.4,-0.0,-1,-1,-1,-1,-1,-1,-1,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 100.0, 0.6, voltage, 2.0, 5.0, 0.6, data/cell_cfgs/RRAM_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,856.2375,0.0,937.6355,856.2375,0.0,7475.1525,0.0,6.5780916101458695,0.0,0.6467787730000001,66.54,28.155,32.944,3.225,41.183,81.398,1
