MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOnAtSetVoltage (ohm),ResistanceOffAtSetVoltage (ohm),ResistanceOnAtResetVoltage (ohm),ResistanceOffAtResetVoltage (ohm),ResistanceOnAtReadVoltage (ohm),ResistanceOffAtReadVoltage (ohm),ResistanceOnAtHalfResetVoltage (ohm),CapacitanceOn (F),CapacitanceOff (F),ReadMode,ReadVoltage (V),ReadPower (uW),ResetMode,ResetVoltage (V),ResetPulse (ns),ResetEnergy (pJ),SetMode,SetVoltage (V),SetPulse (ns),SetEnergy (pJ),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,0,0,0.0,0.0,3.432,0.0,0.0,0.0,0.0,0.0,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1,0,4.027999999999999e-06,0.0,3.432004028,4.027999999999999e-06,0.0,7.74891e-07,0.0,9.587727708533079e-08,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2,0,8.055999999999999e-06,0.0,3.432008056,8.055999999999999e-06,0.0,1.549782e-06,0.0,1.9175455417066158e-07,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10.0,0,4.0279999999999994e-05,0.0,3.43204028,4.0279999999999994e-05,0.0,7.74891e-06,0.0,9.58772770853308e-07,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,20.0,0,8.055999999999999e-05,0.0,3.4320805599999997,8.055999999999999e-05,0.0,1.549782e-05,0.0,1.917545541706616e-06,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,100.0,0,0.0004027999999999999,0.0,3.4324027999999998,0.0004027999999999999,0.0,7.74891e-05,0.0,9.58772770853308e-06,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,200.0,0,0.0008055999999999998,0.0,3.4328056,0.0008055999999999998,0.0,0.0001549782,0.0,1.917545541706616e-05,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1000.0,0,0.0040279999999999995,0.0,3.436028,0.0040279999999999995,0.0,0.000774891,0.0,9.58772770853308e-05,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2000.0,0,0.008055999999999999,0.0,3.440056,0.008055999999999999,0.0,0.001549782,0.0,0.0001917545541706616,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10000.0,0,0.040279999999999996,0.0,3.47228,0.040279999999999996,0.0,0.0077489099999999995,0.0,0.0009587727708533079,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,20000.0,0,0.08055999999999999,0.0,3.51256,0.08055999999999999,0.0,0.015497819999999999,0.0,0.0019175455417066159,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,100000.0,0,0.40279999999999994,0.0,3.8348,0.40279999999999994,0.0,0.0774891,0.0,0.009587727708533078,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,200000.0,0,0.8055999999999999,0.0,4.2376,0.8055999999999999,0.0,0.1549782,0.0,0.019175455417066157,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1000000.0,0,4.028,0.0,7.459999999999999,4.028,0.0,0.774891,0.0,0.09587727708533078,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2000000.0,0,8.056,0.0,11.488,8.056,0.0,1.549782,0.0,0.19175455417066156,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10000000.0,0,40.279999999999994,0.0,43.711999999999996,40.279999999999994,0.0,7.7489099999999995,0.0,0.9587727708533078,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,20000000.0,0,80.55999999999999,0.0,83.99199999999999,80.55999999999999,0.0,15.497819999999999,0.0,1.9175455417066156,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,100000000.0,0,402.79999999999995,0.0,406.23199999999997,402.79999999999995,0.0,77.48910000000001,0.0,9.587727708533079,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,200000000.0,0,805.5999999999999,0.0,809.0319999999999,805.5999999999999,0.0,154.97820000000002,0.0,19.175455417066157,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1000000000.0,0,4027.9999999999995,0.0,4031.4319999999993,4027.9999999999995,0.0,774.891,0.0,95.87727708533079,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2000000000.0,0,8055.999999999999,0.0,8059.431999999999,8055.999999999999,0.0,1549.782,0.0,191.75455417066158,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10000000000.0,0,40279.99999999999,0.0,40283.43199999999,40279.99999999999,0.0,7748.91,0.0,958.7727708533079,0.0,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,0,1,0.0,5.3188e-05,3.432053188,0.0,5.3188e-05,0.0,1.064e-05,0.0,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1,1,4.027999999999999e-06,5.3188e-05,3.432057216,4.027999999999999e-06,5.3188e-05,7.74891e-07,1.064e-05,9.587727708533079e-08,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2,1,8.055999999999999e-06,5.3188e-05,3.432061244,8.055999999999999e-06,5.3188e-05,1.549782e-06,1.064e-05,1.9175455417066158e-07,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10.0,1,4.0279999999999994e-05,5.3188e-05,3.4320934679999997,4.0279999999999994e-05,5.3188e-05,7.74891e-06,1.064e-05,9.58772770853308e-07,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,20.0,1,8.055999999999999e-05,5.3188e-05,3.4321337479999996,8.055999999999999e-05,5.3188e-05,1.549782e-05,1.064e-05,1.917545541706616e-06,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,100.0,1,0.0004027999999999999,5.3188e-05,3.4324559879999996,0.0004027999999999999,5.3188e-05,7.74891e-05,1.064e-05,9.58772770853308e-06,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,200.0,1,0.0008055999999999998,5.3188e-05,3.432858788,0.0008055999999999998,5.3188e-05,0.0001549782,1.064e-05,1.917545541706616e-05,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1000.0,1,0.0040279999999999995,5.3188e-05,3.4360811879999997,0.0040279999999999995,5.3188e-05,0.000774891,1.064e-05,9.58772770853308e-05,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2000.0,1,0.008055999999999999,5.3188e-05,3.4401091879999997,0.008055999999999999,5.3188e-05,0.001549782,1.064e-05,0.0001917545541706616,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10000.0,1,0.040279999999999996,5.3188e-05,3.472333188,0.040279999999999996,5.3188e-05,0.0077489099999999995,1.064e-05,0.0009587727708533079,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,20000.0,1,0.08055999999999999,5.3188e-05,3.512613188,0.08055999999999999,5.3188e-05,0.015497819999999999,1.064e-05,0.0019175455417066159,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,100000.0,1,0.40279999999999994,5.3188e-05,3.834853188,0.40279999999999994,5.3188e-05,0.0774891,1.064e-05,0.009587727708533078,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,200000.0,1,0.8055999999999999,5.3188e-05,4.2376531879999995,0.8055999999999999,5.3188e-05,0.1549782,1.064e-05,0.019175455417066157,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,1000000.0,1,4.028,5.3188e-05,7.460053187999999,4.028,5.3188e-05,0.774891,1.064e-05,0.09587727708533078,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,2000000.0,1,8.056,5.3188e-05,11.488053188,8.056,5.3188e-05,1.549782,1.064e-05,0.19175455417066156,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,10000000.0,1,40.279999999999994,5.3188e-05,43.712053188,40.279999999999994,5.3188e-05,7.7489099999999995,1.064e-05,0.9587727708533078,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,20000000.0,1,80.55999999999999,5.3188e-05,83.99205318799999,80.55999999999999,5.3188e-05,15.497819999999999,1.064e-05,1.9175455417066156,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,100000000.0,1,402.79999999999995,5.3188e-05,406.23205318799995,402.79999999999995,5.3188e-05,77.48910000000001,1.064e-05,9.587727708533079,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
 memristor, 53, 1.460000, CMOS, 6.000000, 100000, 10000000, 100000, 10000000, 1000000, 10000000, 500000, 1e-16, 1e-16, current, 0.400000, 0.160000, voltage, 2.0, 10, 0.6, voltage, 2.0, 10, 0.6, data/cell_cfgs/RRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,test,200000000.0,1,805.5999999999999,5.3188e-05,809.032053188,805.5999999999999,5.3188e-05,154.97820000000002,1.064e-05,19.175455417066157,1.0713720546096332e-06,0.246714698,87.22,0.774891,10.64,4.028,53.188,3.432,1
